conversation_id_str,created_at,favorite_count,full_text,text_cleaned,text_normalized,text_tokenized,text_nostopword,text_stemmed,text_final,Sentimen_Model
1924633472863539707,Tue May 20 01:09:12 +0000 2025,0,ini contoh kalau dikirim ke barak bakal percuma seandainya yang bermasalah adalah temannya sendiri ,ini contoh kalau dikirim ke barak bakal percuma seandainya yang bermasalah adalah temannya sendiri,ini contoh kalau dikirim ke barak bakal percuma seandainya yang bermasalah adalah temannya sendiri,"['ini', 'contoh', 'kalau', 'dikirim', 'ke', 'barak', 'bakal', 'percuma', 'seandainya', 'yang', 'bermasalah', 'adalah', 'temannya', 'sendiri']","['contoh', 'dikirim', 'barak', 'seandainya', 'bermasalah', 'temannya']","['contoh', 'kirim', 'barak', 'anda', 'masalah', 'teman']",contoh kirim barak anda masalah teman,negatif
1924098644560740372,Mon May 19 22:47:04 +0000 2025,0,@tijabar Gue bukan gak suka..tapi knpa beliau itu sllu ngasih solusi semntara aj..anak nakal kirim ke barak..kenakalan itu dimulai dari ortu dan sistem pendidikan yg bermasalah...KDM punya kuasa untuk mengubah sistem pendidikan SD-SMA...,gue bukan gak suka tapi knpa beliau itu sllu ngasih solusi semntara aj anak nakal kirim ke barak kenakalan itu dimulai dari ortu dan sistem pendidikan yg bermasalah kdm punya kuasa untuk mengubah sistem pendidikan sd sma,saya bukan gak suka tapi kenapa beliau itu sllu memberikan solusi semntara saja anak nakal kirim ke barak kenakalan itu dimulai dari orang tua dan sistem pendidikan yang bermasalah kdm punya kuasa untuk mengubah sistem pendidikan sd sama,"['saya', 'bukan', 'gak', 'suka', 'tapi', 'kenapa', 'beliau', 'itu', 'sllu', 'memberikan', 'solusi', 'semntara', 'saja', 'anak', 'nakal', 'kirim', 'ke', 'barak', 'kenakalan', 'itu', 'dimulai', 'dari', 'orang', 'tua', 'dan', 'sistem', 'pendidikan', 'yang', 'bermasalah', 'kdm', 'punya', 'kuasa', 'untuk', 'mengubah', 'sistem', 'pendidikan', 'sd', 'sama']","['gak', 'suka', 'beliau', 'sllu', 'solusi', 'semntara', 'anak', 'nakal', 'kirim', 'barak', 'kenakalan', 'orang', 'tua', 'sistem', 'pendidikan', 'bermasalah', 'kdm', 'kuasa', 'mengubah', 'sistem', 'pendidikan', 'sd']","['gak', 'suka', 'beliau', 'sllu', 'solusi', 'semntara', 'anak', 'nakal', 'kirim', 'barak', 'nakal', 'orang', 'tua', 'sistem', 'didik', 'masalah', 'kdm', 'kuasa', 'ubah', 'sistem', 'didik', 'sd']",gak suka beliau sllu solusi semntara anak nakal kirim barak nakal orang tua sistem didik masalah kdm kuasa ubah sistem didik sd,negatif
1923956913919885713,Sun May 18 10:51:27 +0000 2025,1,@MarahIchsan Usul @DediMulyadi71 warga yg bermasalah terutama ormas sampah dihukum utk bersihin selokan dan sungai dr sampah sesuai habitat mereka jangan dimasukin barak nggeunah teuing,usul warga yg bermasalah terutama ormas sampah dihukum utk bersihin selokan dan sungai dr sampah sesuai habitat mereka jangan dimasukin barak nggeunah teuing,usul warga yang bermasalah terutama ormas sampah dihukum untuk bersihin selokan dan sungai dr sampah sesuai habitat mereka jangan dimasukin barak nggeunah teuing,"['usul', 'warga', 'yang', 'bermasalah', 'terutama', 'ormas', 'sampah', 'dihukum', 'untuk', 'bersihin', 'selokan', 'dan', 'sungai', 'dr', 'sampah', 'sesuai', 'habitat', 'mereka', 'jangan', 'dimasukin', 'barak', 'nggeunah', 'teuing']","['usul', 'warga', 'bermasalah', 'ormas', 'sampah', 'dihukum', 'bersihin', 'selokan', 'sungai', 'dr', 'sampah', 'sesuai', 'habitat', 'dimasukin', 'barak', 'nggeunah', 'teuing']","['usul', 'warga', 'masalah', 'ormas', 'sampah', 'hukum', 'bersihin', 'selokan', 'sungai', 'dr', 'sampah', 'sesuai', 'habitat', 'dimasukin', 'barak', 'nggeunah', 'teuing']",usul warga masalah ormas sampah hukum bersihin selokan sungai dr sampah sesuai habitat dimasukin barak nggeunah teuing,negatif
1923987082319626322,Sun May 18 06:20:41 +0000 2025,0,anak bermasalah kayaknya lebih cocok dibawa ke rumah raven daripada ke barak,anak bermasalah kayaknya lebih cocok dibawa ke rumah raven daripada ke barak,anak bermasalah kayaknya lebih cocok dibawa ke rumah raven daripada ke barak,"['anak', 'bermasalah', 'kayaknya', 'lebih', 'cocok', 'dibawa', 'ke', 'rumah', 'raven', 'daripada', 'ke', 'barak']","['anak', 'bermasalah', 'kayaknya', 'cocok', 'dibawa', 'rumah', 'raven', 'barak']","['anak', 'masalah', 'kayak', 'cocok', 'bawa', 'rumah', 'raven', 'barak']",anak masalah kayak cocok bawa rumah raven barak,positif
1923945355022041334,Sun May 18 03:35:35 +0000 2025,0,Bahkan anak-anak sekolah yang bermasalah harus dikirim ke barak militer.,bahkan anak anak sekolah yang bermasalah harus dikirim ke barak militer,bahkan anak anak sekolah yang bermasalah harus dikirim ke barak militer,"['bahkan', 'anak', 'anak', 'sekolah', 'yang', 'bermasalah', 'harus', 'dikirim', 'ke', 'barak', 'militer']","['anak', 'anak', 'sekolah', 'bermasalah', 'dikirim', 'barak', 'militer']","['anak', 'anak', 'sekolah', 'masalah', 'kirim', 'barak', 'militer']",anak anak sekolah masalah kirim barak militer,negatif
1923793929230745844,Sat May 17 17:33:09 +0000 2025,1,Anak nakal bermasalah malah dimasukkan ke barak gedenya entar jadi parcok/parjo kerjaannya mukulin warga yahhh. So please do tell me how the fuck that should fix their nakal or tawuran behavior?,anak nakal bermasalah malah dimasukkan ke barak gedenya entar jadi parcok parjo kerjaannya mukulin warga yahhh so please do tell me how the fuck that should fix their nakal or tawuran behavior,anak nakal bermasalah bahkan dimasukkan ke barak gedenya entar jadi parcok parjo kerjaannya mukulin warga yahhh so please do tell me how the fuck that should fix their nakal or tawuran behavior,"['anak', 'nakal', 'bermasalah', 'bahkan', 'dimasukkan', 'ke', 'barak', 'gedenya', 'entar', 'jadi', 'parcok', 'parjo', 'kerjaannya', 'mukulin', 'warga', 'yahhh', 'so', 'please', 'do', 'tell', 'me', 'how', 'the', 'fuck', 'that', 'should', 'fix', 'their', 'nakal', 'or', 'tawuran', 'behavior']","['anak', 'nakal', 'bermasalah', 'dimasukkan', 'barak', 'gedenya', 'entar', 'parcok', 'parjo', 'kerjaannya', 'mukulin', 'warga', 'yahhh', 'so', 'please', 'do', 'tell', 'me', 'how', 'the', 'fuck', 'that', 'should', 'fix', 'their', 'nakal', 'or', 'tawuran', 'behavior']","['anak', 'nakal', 'masalah', 'masuk', 'barak', 'gede', 'entar', 'parcok', 'parjo', 'kerja', 'mukulin', 'warga', 'yahhh', 'so', 'please', 'do', 'tell', 'me', 'how', 'the', 'fuck', 'that', 'should', 'fix', 'their', 'nakal', 'or', 'tawur', 'behavior']",anak nakal masalah masuk barak gede entar parcok parjo kerja mukulin warga yahhh so please do tell me how the fuck that should fix their nakal or tawur behavior,negatif
1923770593670988011,Sat May 17 16:00:26 +0000 2025,0,Yg harus dimasukin barak bukan cuma remaja bermasalah tapi tim pabrikan yg bermasalah juga,yg harus dimasukin barak bukan cuma remaja bermasalah tapi tim pabrikan yg bermasalah juga,yang harus dimasukin barak bukan cuma remaja bermasalah tapi tim pabrikan yang bermasalah juga,"['yang', 'harus', 'dimasukin', 'barak', 'bukan', 'cuma', 'remaja', 'bermasalah', 'tapi', 'tim', 'pabrikan', 'yang', 'bermasalah', 'juga']","['dimasukin', 'barak', 'remaja', 'bermasalah', 'tim', 'pabrikan', 'bermasalah']","['dimasukin', 'barak', 'remaja', 'masalah', 'tim', 'pabrikan', 'masalah']",dimasukin barak remaja masalah tim pabrikan masalah,negatif
1923717815141531948,Sat May 17 15:47:44 +0000 2025,0,@cheesepey @jaeminong Eh soal dikirim ke barak kalau bermasalah tu bener ga si.. real gamau asbun ah ,eh soal dikirim ke barak kalau bermasalah tu bener ga si real gamau asbun ah,eh soal dikirim ke barak kalau bermasalah tu benar ga si real gamau asal bunyi ah,"['eh', 'soal', 'dikirim', 'ke', 'barak', 'kalau', 'bermasalah', 'tu', 'benar', 'ga', 'si', 'real', 'gamau', 'asal', 'bunyi', 'ah']","['eh', 'dikirim', 'barak', 'bermasalah', 'tu', 'ga', 'si', 'real', 'gamau', 'bunyi', 'ah']","['eh', 'kirim', 'barak', 'masalah', 'tu', 'ga', 'si', 'real', 'gamau', 'bunyi', 'ah']",eh kirim barak masalah tu ga si real gamau bunyi ah,negatif
1923565626280509709,Sat May 17 14:24:41 +0000 2025,2,@noucampshop10 Gunung Cikuray bisa jadi alternatif buat mendidik pelajar bermasalah!!! Kalau kagak mau ke barak... hehe,gunung cikuray bisa jadi alternatif buat mendidik pelajar bermasalah kalau kagak mau ke barak hehe,gunung cikuray bisa jadi alternatif buat mendidik pelajar bermasalah kalau tidak mau ke barak he,"['gunung', 'cikuray', 'bisa', 'jadi', 'alternatif', 'buat', 'mendidik', 'pelajar', 'bermasalah', 'kalau', 'tidak', 'mau', 'ke', 'barak', 'he']","['gunung', 'cikuray', 'alternatif', 'mendidik', 'pelajar', 'bermasalah', 'barak', 'he']","['gunung', 'cikuray', 'alternatif', 'didik', 'ajar', 'masalah', 'barak', 'he']",gunung cikuray alternatif didik ajar masalah barak he,netral
1923701493909291228,Sat May 17 11:25:51 +0000 2025,2,Spot the difference KDM &amp; Trump edition: - siswa/orang bermasalah mau dikirim ke barak. - orang bermasalah dikirim ke El Salvador.,spot the difference kdm amp trump edition siswa orang bermasalah mau dikirim ke barak orang bermasalah dikirim ke el salvador,spot the difference kdm amp trump edition siswa orang bermasalah mau dikirim ke barak orang bermasalah dikirim ke el salvador,"['spot', 'the', 'difference', 'kdm', 'amp', 'trump', 'edition', 'siswa', 'orang', 'bermasalah', 'mau', 'dikirim', 'ke', 'barak', 'orang', 'bermasalah', 'dikirim', 'ke', 'el', 'salvador']","['spot', 'the', 'difference', 'kdm', 'amp', 'trump', 'edition', 'siswa', 'orang', 'bermasalah', 'dikirim', 'barak', 'orang', 'bermasalah', 'dikirim', 'el', 'salvador']","['spot', 'the', 'difference', 'kdm', 'amp', 'trump', 'edition', 'siswa', 'orang', 'masalah', 'kirim', 'barak', 'orang', 'masalah', 'kirim', 'el', 'salvador']",spot the difference kdm amp trump edition siswa orang masalah kirim barak orang masalah kirim el salvador,netral
1923284523166449886,Sat May 17 07:01:32 +0000 2025,1,@tempodotco KPAI fokus ke kasus perkosaan anak &amp; grup fetish sedarah d facebook aja beresin tu sampe tuntas kalo lu belain anak yg nolak masuk barak TOLOL ya biarin lah mereka ga naik kelas kalo emang bermasalah biar muhasabah diri nurunin standar pendidikan aja kalian,kpai fokus ke kasus perkosaan anak amp grup fetish sedarah d facebook aja beresin tu sampe tuntas kalo lu belain anak yg nolak masuk barak tolol ya biarin lah mereka ga naik kelas kalo emang bermasalah biar muhasabah diri nurunin standar pendidikan aja kalian,kpai fokus ke kasus perkosaan anak amp grup fetish sedarah di facebook saja membereskan tu sampai tuntas kalau kamu belain anak yang nolak masuk barak tolol iya biarin lah mereka ga naik kelas kalau emang bermasalah biar muhasabah diri nurunin standar pendidikan saja kalian,"['kpai', 'fokus', 'ke', 'kasus', 'perkosaan', 'anak', 'amp', 'grup', 'fetish', 'sedarah', 'di', 'facebook', 'saja', 'membereskan', 'tu', 'sampai', 'tuntas', 'kalau', 'kamu', 'belain', 'anak', 'yang', 'nolak', 'masuk', 'barak', 'tolol', 'iya', 'biarin', 'lah', 'mereka', 'ga', 'naik', 'kelas', 'kalau', 'emang', 'bermasalah', 'biar', 'muhasabah', 'diri', 'nurunin', 'standar', 'pendidikan', 'saja', 'kalian']","['kpai', 'fokus', 'perkosaan', 'anak', 'amp', 'grup', 'fetish', 'sedarah', 'facebook', 'membereskan', 'tu', 'tuntas', 'belain', 'anak', 'nolak', 'masuk', 'barak', 'tolol', 'iya', 'biarin', 'ga', 'kelas', 'emang', 'bermasalah', 'biar', 'muhasabah', 'nurunin', 'standar', 'pendidikan']","['kpai', 'fokus', 'perkosa', 'anak', 'amp', 'grup', 'fetish', 'darah', 'facebook', 'beres', 'tu', 'tuntas', 'bain', 'anak', 'nolak', 'masuk', 'barak', 'tolol', 'iya', 'biarin', 'ga', 'kelas', 'emang', 'masalah', 'biar', 'muhasabah', 'nurunin', 'standar', 'didik']",kpai fokus perkosa anak amp grup fetish darah facebook beres tu tuntas bain anak nolak masuk barak tolol iya biarin ga kelas emang masalah biar muhasabah nurunin standar didik,negatif
1923626289841438746,Sat May 17 06:27:01 +0000 2025,0,I'd setuju per barak barak an ini klw anak anak bermasalahnya dikasih psikolog gratis jg sih bro kdg mmg yg bermasalah itu dr dalamny bukan emg pure iseng mw nakal dn cukup dihukum didisiplinkan dn kdg anak jd nakal itupun pelampiasan dr yg dia dapet,i d setuju per barak barak an ini klw anak anak bermasalahnya dikasih psikolog gratis jg sih bro kdg mmg yg bermasalah itu dr dalamny bukan emg pure iseng mw nakal dn cukup dihukum didisiplinkan dn kdg anak jd nakal itupun pelampiasan dr yg dia dapet,i di setuju per barak barak an ini kalau anak anak bermasalahnya dikasih psikolog gratis juga sih saudara laki-laki kdg mmg yang bermasalah itu dr dalamny bukan emg pure iseng now watching nakal dn cukup dihukum didisiplinkan dn kdg anak jadi nakal itupun pelampiasan dr yang dia dapat,"['i', 'di', 'setuju', 'per', 'barak', 'barak', 'an', 'ini', 'kalau', 'anak', 'anak', 'bermasalahnya', 'dikasih', 'psikolog', 'gratis', 'juga', 'sih', 'saudara', 'laki-laki', 'kdg', 'mmg', 'yang', 'bermasalah', 'itu', 'dr', 'dalamny', 'bukan', 'emg', 'pure', 'iseng', 'now', 'watching', 'nakal', 'dn', 'cukup', 'dihukum', 'didisiplinkan', 'dn', 'kdg', 'anak', 'jadi', 'nakal', 'itupun', 'pelampiasan', 'dr', 'yang', 'dia', 'dapat']","['i', 'setuju', 'barak', 'barak', 'an', 'anak', 'anak', 'bermasalahnya', 'dikasih', 'psikolog', 'gratis', 'sih', 'saudara', 'laki-laki', 'kdg', 'mmg', 'bermasalah', 'dr', 'dalamny', 'emg', 'pure', 'iseng', 'now', 'watching', 'nakal', 'dn', 'dihukum', 'didisiplinkan', 'dn', 'kdg', 'anak', 'nakal', 'itupun', 'pelampiasan', 'dr']","['i', 'tuju', 'barak', 'barak', 'an', 'anak', 'anak', 'masalah', 'kasih', 'psikolog', 'gratis', 'sih', 'saudara', 'laki', 'kdg', 'mmg', 'masalah', 'dr', 'dalamny', 'emg', 'pure', 'iseng', 'now', 'watching', 'nakal', 'dn', 'hukum', 'disiplin', 'dn', 'kdg', 'anak', 'nakal', 'itu', 'lampias', 'dr']",i tuju barak barak an anak anak masalah kasih psikolog gratis sih saudara laki kdg mmg masalah dr dalamny emg pure iseng now watching nakal dn hukum disiplin dn kdg anak nakal itu lampias dr,negatif
1923194227367821403,Sat May 17 05:53:58 +0000 2025,0,@DHendrawan8 @itstimehan @tanyarlfes mereka akan balik ke settingan awal itu grok juga bilang lingkungan mereka tinggal yang utamanya bermasalah toh mereka di barak katanya demul cuma 6 bulan abis itu balik ke lingkungan awal dimana lingkungan awalnya belum tentu diperbaiki demul (2),mereka akan balik ke settingan awal itu grok juga bilang lingkungan mereka tinggal yang utamanya bermasalah toh mereka di barak katanya demul cuma bulan abis itu balik ke lingkungan awal dimana lingkungan awalnya belum tentu diperbaiki demul,mereka akan balik ke settingan awal itu grok juga bilang lingkungan mereka tinggal yang utamanya bermasalah toh mereka di barak katanya demul cuma bulan habis itu balik ke lingkungan awal dimana lingkungan awalnya belum tentu diperbaiki demul,"['mereka', 'akan', 'balik', 'ke', 'settingan', 'awal', 'itu', 'grok', 'juga', 'bilang', 'lingkungan', 'mereka', 'tinggal', 'yang', 'utamanya', 'bermasalah', 'toh', 'mereka', 'di', 'barak', 'katanya', 'demul', 'cuma', 'bulan', 'habis', 'itu', 'balik', 'ke', 'lingkungan', 'awal', 'dimana', 'lingkungan', 'awalnya', 'belum', 'tentu', 'diperbaiki', 'demul']","['settingan', 'grok', 'bilang', 'lingkungan', 'tinggal', 'utamanya', 'bermasalah', 'barak', 'demul', 'habis', 'lingkungan', 'dimana', 'lingkungan', 'diperbaiki', 'demul']","['settingan', 'grok', 'bilang', 'lingkung', 'tinggal', 'utama', 'masalah', 'barak', 'demul', 'habis', 'lingkung', 'mana', 'lingkung', 'baik', 'demul']",settingan grok bilang lingkung tinggal utama masalah barak demul habis lingkung mana lingkung baik demul,negatif
1923188369338646929,Fri May 16 11:11:03 +0000 2025,0,@subcoachellas ‍️: kamu kami bawa ke barak karna termasuk golongan orang dewasa bermasalah ‍️: ya emang orang dewasa mana yang gak bermasalah jabingannn,kamu kami bawa ke barak karna termasuk golongan orang dewasa bermasalah ya emang orang dewasa mana yang gak bermasalah jabingannn,kamu kami bawa ke barak karena termasuk golongan orang dewasa bermasalah iya emang orang dewasa mana yang gak bermasalah jabingannn,"['kamu', 'kami', 'bawa', 'ke', 'barak', 'karena', 'termasuk', 'golongan', 'orang', 'dewasa', 'bermasalah', 'iya', 'emang', 'orang', 'dewasa', 'mana', 'yang', 'gak', 'bermasalah', 'jabingannn']","['bawa', 'barak', 'golongan', 'orang', 'dewasa', 'bermasalah', 'iya', 'emang', 'orang', 'dewasa', 'gak', 'bermasalah', 'jabingannn']","['bawa', 'barak', 'golong', 'orang', 'dewasa', 'masalah', 'iya', 'emang', 'orang', 'dewasa', 'gak', 'masalah', 'jabingannn']",bawa barak golong orang dewasa masalah iya emang orang dewasa gak masalah jabingannn,negatif
1923322447329100230,Fri May 16 10:41:03 +0000 2025,0,@centragl Nanti yg war shipper jg masuk kategori fans bermasalah siap masuk ke barak,nanti yg war shipper jg masuk kategori fans bermasalah siap masuk ke barak,nanti yang war shipper juga masuk kategori fans bermasalah siap masuk ke barak,"['nanti', 'yang', 'war', 'shipper', 'juga', 'masuk', 'kategori', 'fans', 'bermasalah', 'siap', 'masuk', 'ke', 'barak']","['war', 'shipper', 'masuk', 'kategori', 'fans', 'bermasalah', 'masuk', 'barak']","['war', 'shipper', 'masuk', 'kategori', 'fans', 'masalah', 'masuk', 'barak']",war shipper masuk kategori fans masalah masuk barak,netral
1923239514551521543,Fri May 16 10:02:47 +0000 2025,0,@txtdrimedia Pesantren itu tempat orang untuk menimba ilmu memperdalam ilmu agama Bukan tempat rehabilitasi &amp; nampung orang sakaw Belakanga lagi overuse ga sih kelakuan kaya gini kirim ke barak lha kirim ke pesantren lha Kesannya barak &amp; pesantren jadi kaya tempat buangan orang bermasalah,pesantren itu tempat orang untuk menimba ilmu memperdalam ilmu agama bukan tempat rehabilitasi amp nampung orang sakaw belakanga lagi overuse ga sih kelakuan kaya gini kirim ke barak lha kirim ke pesantren lha kesannya barak amp pesantren jadi kaya tempat buangan orang bermasalah,pesantren itu tempat orang untuk menimba ilmu memperdalam ilmu agama bukan tempat rehabilitasi amp nampung orang sakaw belakanga lagi overuse ga sih kelakuan kaya gini kirim ke barak lha kirim ke pesantren lha kesannya barak amp pesantren jadi kaya tempat buangan orang bermasalah,"['pesantren', 'itu', 'tempat', 'orang', 'untuk', 'menimba', 'ilmu', 'memperdalam', 'ilmu', 'agama', 'bukan', 'tempat', 'rehabilitasi', 'amp', 'nampung', 'orang', 'sakaw', 'belakanga', 'lagi', 'overuse', 'ga', 'sih', 'kelakuan', 'kaya', 'gini', 'kirim', 'ke', 'barak', 'lha', 'kirim', 'ke', 'pesantren', 'lha', 'kesannya', 'barak', 'amp', 'pesantren', 'jadi', 'kaya', 'tempat', 'buangan', 'orang', 'bermasalah']","['pesantren', 'orang', 'menimba', 'ilmu', 'memperdalam', 'ilmu', 'agama', 'rehabilitasi', 'amp', 'nampung', 'orang', 'sakaw', 'belakanga', 'overuse', 'ga', 'sih', 'kelakuan', 'kaya', 'gini', 'kirim', 'barak', 'lha', 'kirim', 'pesantren', 'lha', 'kesannya', 'barak', 'amp', 'pesantren', 'kaya', 'buangan', 'orang', 'bermasalah']","['pesantren', 'orang', 'timba', 'ilmu', 'dalam', 'ilmu', 'agama', 'rehabilitasi', 'amp', 'nampung', 'orang', 'sakaw', 'belakanga', 'overuse', 'ga', 'sih', 'laku', 'kaya', 'gin', 'kirim', 'barak', 'lha', 'kirim', 'pesantren', 'lha', 'kesan', 'barak', 'amp', 'pesantren', 'kaya', 'buang', 'orang', 'masalah']",pesantren orang timba ilmu dalam ilmu agama rehabilitasi amp nampung orang sakaw belakanga overuse ga sih laku kaya gin kirim barak lha kirim pesantren lha kesan barak amp pesantren kaya buang orang masalah,negatif
